14_TRINITY_DN36_c0_g1_i251.p1	b6545c5504fda3c87a62e2b471d10245	453	PRINTS	PR00724	Carboxypeptidase C serine protease (S10) family signature	143	153	1.2E-12	T	01-05-2024	IPR001563	Peptidase S10, serine carboxypeptidase	-	-
14_TRINITY_DN36_c0_g1_i251.p1	b6545c5504fda3c87a62e2b471d10245	453	PRINTS	PR00724	Carboxypeptidase C serine protease (S10) family signature	179	204	1.2E-12	T	01-05-2024	IPR001563	Peptidase S10, serine carboxypeptidase	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	ProSiteProfiles	PS50234	VWFA domain profile.	315	405	14.268059	T	01-05-2024	IPR002035	von Willebrand factor, type A	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	Gene3D	G3DSA:3.40.50.410	von Willebrand factor, type A domain	32	241	6.3E-45	T	01-05-2024	IPR036465	von Willebrand factor A-like domain superfamily	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	Gene3D	G3DSA:3.40.50.410	von Willebrand factor, type A domain	301	421	4.0E-20	T	01-05-2024	IPR036465	von Willebrand factor A-like domain superfamily	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	SUPERFAMILY	SSF53300	vWA-like	40	228	4.01E-42	T	01-05-2024	IPR036465	von Willebrand factor A-like domain superfamily	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	PANTHER	PTHR24020	COLLAGEN ALPHA	279	408	8.0E-61	T	01-05-2024	IPR050525	Extracellular Matrix Assembly and Organization	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	MobiDBLite	mobidb-lite	consensus disorder prediction	232	257	-	T	01-05-2024	-	-	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	MobiDBLite	mobidb-lite	consensus disorder prediction	232	299	-	T	01-05-2024	-	-	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	MobiDBLite	mobidb-lite	consensus disorder prediction	258	299	-	T	01-05-2024	-	-	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	ProSiteProfiles	PS50234	VWFA domain profile.	46	223	25.22179	T	01-05-2024	IPR002035	von Willebrand factor, type A	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	SUPERFAMILY	SSF53300	vWA-like	309	420	2.97E-21	T	01-05-2024	IPR036465	von Willebrand factor A-like domain superfamily	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	SMART	SM00327	VWA_4	44	228	5.0E-28	T	01-05-2024	IPR002035	von Willebrand factor, type A	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	Pfam	PF00092	von Willebrand factor type A domain	317	409	6.9E-15	T	01-05-2024	IPR002035	von Willebrand factor, type A	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	Pfam	PF00092	von Willebrand factor type A domain	48	221	1.4E-32	T	01-05-2024	IPR002035	von Willebrand factor, type A	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	CDD	cd01450	vWFA_subfamily_ECM	314	420	2.06677E-17	T	01-05-2024	-	-	-	-
03_TRINITY_DN12_c0_g1_i101.p1	0e5c002be3091a813315638f4081bc62	421	CDD	cd01450	vWFA_subfamily_ECM	49	203	1.17607E-33	T	01-05-2024	-	-	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	PRINTS	PR00791	Peptidyl-dipeptidase A (M2) metalloprotease family signature	263	284	9.4E-79	T	01-05-2024	IPR001548	Peptidase M2, peptidyl-dipeptidase A	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	PRINTS	PR00791	Peptidyl-dipeptidase A (M2) metalloprotease family signature	477	504	9.4E-79	T	01-05-2024	IPR001548	Peptidase M2, peptidyl-dipeptidase A	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	PRINTS	PR00791	Peptidyl-dipeptidase A (M2) metalloprotease family signature	373	389	9.4E-79	T	01-05-2024	IPR001548	Peptidase M2, peptidyl-dipeptidase A	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	PRINTS	PR00791	Peptidyl-dipeptidase A (M2) metalloprotease family signature	401	421	9.4E-79	T	01-05-2024	IPR001548	Peptidase M2, peptidyl-dipeptidase A	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	PRINTS	PR00791	Peptidyl-dipeptidase A (M2) metalloprotease family signature	442	467	9.4E-79	T	01-05-2024	IPR001548	Peptidase M2, peptidyl-dipeptidase A	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	PRINTS	PR00791	Peptidyl-dipeptidase A (M2) metalloprotease family signature	228	255	9.4E-79	T	01-05-2024	IPR001548	Peptidase M2, peptidyl-dipeptidase A	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	PRINTS	PR00791	Peptidyl-dipeptidase A (M2) metalloprotease family signature	341	366	9.4E-79	T	01-05-2024	IPR001548	Peptidase M2, peptidyl-dipeptidase A	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	PRINTS	PR00791	Peptidyl-dipeptidase A (M2) metalloprotease family signature	505	533	9.4E-79	T	01-05-2024	IPR001548	Peptidase M2, peptidyl-dipeptidase A	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	PANTHER	PTHR10514	ANGIOTENSIN-CONVERTING ENZYME	29	609	3.2E-234	T	01-05-2024	IPR001548	Peptidase M2, peptidyl-dipeptidase A	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	SUPERFAMILY	SSF55486	Metalloproteases ("zincins"), catalytic domain	37	609	5.86E-203	T	01-05-2024	-	-	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	Gene3D	G3DSA:1.10.1370.30	-	150	596	3.1E-9	T	01-05-2024	-	-	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	ProSiteProfiles	PS52011	Peptidase family M2 domain profile.	33	609	188.374664	T	01-05-2024	IPR001548	Peptidase M2, peptidyl-dipeptidase A	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	CDD	cd06461	M2_ACE	42	602	0.0	T	01-05-2024	IPR001548	Peptidase M2, peptidyl-dipeptidase A	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	FunFam	G3DSA:1.10.1370.30:FF:000004	Angiotensin-converting enzyme	266	596	9.0E-140	T	01-05-2024	-	-	-	-
04_TRINITY_DN197_c0_g1_i101.p1	3e6ea5562bcfb5d87b3f0060ddd19393	618	Pfam	PF01401	Angiotensin-converting enzyme	37	604	3.0E-222	T	01-05-2024	IPR001548	Peptidase M2, peptidyl-dipeptidase A	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	PANTHER	PTHR11177	CHITINASE	40	419	2.9E-133	T	01-05-2024	IPR050314	Glycosyl Hydrolase Family 18	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	Gene3D	G3DSA:2.170.140.10	Chitin binding domain	457	514	5.4E-12	T	01-05-2024	-	-	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	Gene3D	G3DSA:3.10.50.10	-	295	365	3.1E-144	T	01-05-2024	IPR029070	Chitinase insertion domain superfamily	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	FunFam	G3DSA:3.20.20.80:FF:000007	Acidic mammalian chitinase	48	311	5.3E-112	T	01-05-2024	-	-	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	SMART	SM00636	2g34	45	394	4.4E-152	T	01-05-2024	IPR011583	Chitinase II	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	Pfam	PF01607	Chitin binding Peritrophin-A domain	460	514	4.3E-8	T	01-05-2024	IPR002557	Chitin binding domain	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	Gene3D	G3DSA:3.20.20.80	Glycosidases	49	398	3.1E-144	T	01-05-2024	-	-	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	FunFam	G3DSA:3.10.50.10:FF:000001	Chitinase 3-like 1	295	365	2.1E-28	T	01-05-2024	-	-	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	SUPERFAMILY	SSF57625	Invertebrate chitin-binding proteins	464	514	4.97E-12	T	01-05-2024	IPR036508	Chitin binding domain superfamily	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	Pfam	PF00704	Glycosyl hydrolases family 18	46	394	1.4E-101	T	01-05-2024	IPR001223	Glycoside hydrolase family 18, catalytic domain	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	SUPERFAMILY	SSF51445	(Trans)glycosidases	46	415	2.42E-102	T	01-05-2024	IPR017853	Glycoside hydrolase superfamily	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	SUPERFAMILY	SSF54556	Chitinase insertion domain	296	365	7.02E-24	T	01-05-2024	IPR029070	Chitinase insertion domain superfamily	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	ProSiteProfiles	PS50940	Chitin-binding type-2 domain profile.	457	514	13.240602	T	01-05-2024	IPR002557	Chitin binding domain	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	CDD	cd02872	GH18_chitolectin_chitotriosidase	47	415	0.0	T	01-05-2024	-	-	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	ProSitePatterns	PS01095	Glycosyl hydrolases family 18 (GH18) active site signature.	161	169	-	T	01-05-2024	IPR001579	Glycosyl hydrolases family 18 (GH18) active site	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	SMART	SM00494	chi_10	458	514	1.8E-8	T	01-05-2024	IPR002557	Chitin binding domain	-	-
07_TRINITY_DN4552_c0_g1_i11.p1	9c22908b851b5b1716abb0c2b595f33c	514	ProSiteProfiles	PS51910	Glycosyl hydrolases family 18 (GH18) domain profile.	45	419	94.627327	T	01-05-2024	IPR001223	Glycoside hydrolase family 18, catalytic domain	-	-
08_TRINITY_DN3_c0_g1_i61.p1	597139fc0f7f32b5d8a14f45e82072c8	480	MobiDBLite	mobidb-lite	consensus disorder prediction	197	250	-	T	01-05-2024	-	-	-	-
08_TRINITY_DN3_c0_g1_i61.p1	597139fc0f7f32b5d8a14f45e82072c8	480	Coils	Coil	Coil	67	87	-	T	01-05-2024	-	-	-	-
08_TRINITY_DN3_c0_g1_i61.p1	597139fc0f7f32b5d8a14f45e82072c8	480	MobiDBLite	mobidb-lite	consensus disorder prediction	29	60	-	T	01-05-2024	-	-	-	-
08_TRINITY_DN3_c0_g1_i61.p1	597139fc0f7f32b5d8a14f45e82072c8	480	MobiDBLite	mobidb-lite	consensus disorder prediction	228	250	-	T	01-05-2024	-	-	-	-
08_TRINITY_DN3_c0_g1_i61.p1	597139fc0f7f32b5d8a14f45e82072c8	480	MobiDBLite	mobidb-lite	consensus disorder prediction	29	67	-	T	01-05-2024	-	-	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	FunFam	G3DSA:2.60.120.200:FF:000113	Calreticulin 3	305	337	1.4E-20	T	01-05-2024	-	-	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	FunFam	G3DSA:2.60.120.200:FF:000122	Calreticulin 3	12	250	6.5E-112	T	01-05-2024	-	-	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	Coils	Coil	Coil	348	380	-	T	01-05-2024	-	-	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	ProSitePatterns	PS00803	Calreticulin family signature 1.	96	111	-	T	01-05-2024	IPR018124	Calreticulin/calnexin, conserved site	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	FunFam	G3DSA:2.10.250.10:FF:000002	Calreticulin	203	303	1.1E-41	T	01-05-2024	-	-	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	ProSitePatterns	PS00804	Calreticulin family signature 2.	128	136	-	T	01-05-2024	IPR018124	Calreticulin/calnexin, conserved site	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	MobiDBLite	mobidb-lite	consensus disorder prediction	202	252	-	T	01-05-2024	-	-	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	Gene3D	G3DSA:2.10.250.10	Calreticulin/calnexin, P domain	203	303	1.6E-41	T	01-05-2024	IPR009033	Calreticulin/calnexin, P domain superfamily	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	Gene3D	G3DSA:2.60.120.200	-	18	375	3.7E-96	T	01-05-2024	-	-	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	PIRSF	PIRSF002356	Calreticulin	1	409	6.5E-199	T	01-05-2024	IPR009169	Calreticulin	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	MobiDBLite	mobidb-lite	consensus disorder prediction	339	381	-	T	01-05-2024	-	-	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	PRINTS	PR00626	Calreticulin signature	213	226	1.9E-56	T	01-05-2024	IPR001580	Calreticulin/calnexin	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	PRINTS	PR00626	Calreticulin signature	311	331	1.9E-56	T	01-05-2024	IPR001580	Calreticulin/calnexin	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	PRINTS	PR00626	Calreticulin signature	124	140	1.9E-56	T	01-05-2024	IPR001580	Calreticulin/calnexin	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	PRINTS	PR00626	Calreticulin signature	278	297	1.9E-56	T	01-05-2024	IPR001580	Calreticulin/calnexin	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	PRINTS	PR00626	Calreticulin signature	240	262	1.9E-56	T	01-05-2024	IPR001580	Calreticulin/calnexin	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	PRINTS	PR00626	Calreticulin signature	98	116	1.9E-56	T	01-05-2024	IPR001580	Calreticulin/calnexin	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	Pfam	PF00262	Calreticulin family	257	330	1.6E-19	T	01-05-2024	IPR001580	Calreticulin/calnexin	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	Pfam	PF00262	Calreticulin family	21	254	1.6E-54	T	01-05-2024	IPR001580	Calreticulin/calnexin	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	MobiDBLite	mobidb-lite	consensus disorder prediction	382	409	-	T	01-05-2024	-	-	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	ProSitePatterns	PS00805	Calreticulin family repeated motif signature.	223	235	-	T	01-05-2024	IPR018124	Calreticulin/calnexin, conserved site	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	PANTHER	PTHR11073	CALRETICULIN AND CALNEXIN	5	378	4.6E-149	T	01-05-2024	IPR001580	Calreticulin/calnexin	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	SUPERFAMILY	SSF63887	P-domain of calnexin/calreticulin	199	313	1.83E-43	T	01-05-2024	IPR009033	Calreticulin/calnexin, P domain superfamily	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	MobiDBLite	mobidb-lite	consensus disorder prediction	339	409	-	T	01-05-2024	-	-	-	-
01_TRINITY_DN26_c0_g1_i11.p1	4a908dca5bc4bc22c94e2ff782837bcf	409	SUPERFAMILY	SSF49899	Concanavalin A-like lectins/glucanases	17	216	1.08E-59	T	01-05-2024	IPR013320	Concanavalin A-like lectin/glucanase domain superfamily	-	-
10_TRINITY_DN1869_c0_g1_i52.p1	89b117610f8337fbbcb8628d6f852454	100	ProSiteProfiles	PS50940	Chitin-binding type-2 domain profile.	36	92	11.731146	T	01-05-2024	IPR002557	Chitin binding domain	-	-
10_TRINITY_DN1869_c0_g1_i52.p1	89b117610f8337fbbcb8628d6f852454	100	Gene3D	G3DSA:2.170.140.10	Chitin binding domain	34	95	2.6E-11	T	01-05-2024	-	-	-	-
10_TRINITY_DN1869_c0_g1_i52.p1	89b117610f8337fbbcb8628d6f852454	100	SUPERFAMILY	SSF57625	Invertebrate chitin-binding proteins	37	96	4.97E-15	T	01-05-2024	IPR036508	Chitin binding domain superfamily	-	-
10_TRINITY_DN1869_c0_g1_i52.p1	89b117610f8337fbbcb8628d6f852454	100	SMART	SM00494	chi_10	37	92	1.4E-9	T	01-05-2024	IPR002557	Chitin binding domain	-	-
10_TRINITY_DN1869_c0_g1_i52.p1	89b117610f8337fbbcb8628d6f852454	100	Pfam	PF01607	Chitin binding Peritrophin-A domain	39	90	1.5E-6	T	01-05-2024	IPR002557	Chitin binding domain	-	-
11_TRINITY_DN6140_c0_g1_i21.p3	ca7bec20741094eec0d7b6ee01fc9d35	108	MobiDBLite	mobidb-lite	consensus disorder prediction	16	51	-	T	01-05-2024	-	-	-	-
11_TRINITY_DN6140_c0_g1_i21.p3	ca7bec20741094eec0d7b6ee01fc9d35	108	MobiDBLite	mobidb-lite	consensus disorder prediction	21	51	-	T	01-05-2024	-	-	-	-
04_TRINITY_DN1_c0_g1_i61.p1	2bea6fb560834e80c6dfbdabe44d5d01	451	Gene3D	G3DSA:3.40.50.1820	alpha/beta hydrolase	40	448	1.8E-90	T	01-05-2024	IPR029058	Alpha/Beta hydrolase fold	-	-
04_TRINITY_DN1_c0_g1_i61.p1	2bea6fb560834e80c6dfbdabe44d5d01	451	PRINTS	PR00724	Carboxypeptidase C serine protease (S10) family signature	417	430	1.1E-17	T	01-05-2024	IPR001563	Peptidase S10, serine carboxypeptidase	-	-
04_TRINITY_DN1_c0_g1_i61.p1	2bea6fb560834e80c6dfbdabe44d5d01	451	PRINTS	PR00724	Carboxypeptidase C serine protease (S10) family signature	130	142	1.1E-17	T	01-05-2024	IPR001563	Peptidase S10, serine carboxypeptidase	-	-
04_TRINITY_DN1_c0_g1_i61.p1	2bea6fb560834e80c6dfbdabe44d5d01	451	PRINTS	PR00724	Carboxypeptidase C serine protease (S10) family signature	143	153	1.1E-17	T	01-05-2024	IPR001563	Peptidase S10, serine carboxypeptidase	-	-
04_TRINITY_DN1_c0_g1_i61.p1	2bea6fb560834e80c6dfbdabe44d5d01	451	PRINTS	PR00724	Carboxypeptidase C serine protease (S10) family signature	179	204	1.1E-17	T	01-05-2024	IPR001563	Peptidase S10, serine carboxypeptidase	-	-
04_TRINITY_DN1_c0_g1_i61.p1	2bea6fb560834e80c6dfbdabe44d5d01	451	SUPERFAMILY	SSF53474	alpha/beta-Hydrolases	59	446	2.86E-83	T	01-05-2024	IPR029058	Alpha/Beta hydrolase fold	-	-
04_TRINITY_DN1_c0_g1_i61.p1	2bea6fb560834e80c6dfbdabe44d5d01	451	PANTHER	PTHR11802	SERINE PROTEASE FAMILY S10 SERINE CARBOXYPEPTIDASE	58	443	4.6E-58	T	01-05-2024	IPR001563	Peptidase S10, serine carboxypeptidase	-	-
04_TRINITY_DN1_c0_g1_i61.p1	2bea6fb560834e80c6dfbdabe44d5d01	451	Pfam	PF00450	Serine carboxypeptidase	59	446	3.0E-76	T	01-05-2024	IPR001563	Peptidase S10, serine carboxypeptidase	-	-
14_TRINITY_DN2307_c0_g2_i101.p1	06f5534d95ea8824d08accbb60bacac4	264	MobiDBLite	mobidb-lite	consensus disorder prediction	116	136	-	T	01-05-2024	-	-	-	-
14_TRINITY_DN2307_c0_g2_i101.p1	06f5534d95ea8824d08accbb60bacac4	264	MobiDBLite	mobidb-lite	consensus disorder prediction	104	138	-	T	01-05-2024	-	-	-	-
01_TRINITY_DN11_c0_g1_i11.p1	f4451aaa6a4432b23f99af32acf283d2	166	CDD	cd00037	CLECT	60	165	6.13484E-12	T	01-05-2024	-	-	-	-
01_TRINITY_DN11_c0_g1_i11.p1	f4451aaa6a4432b23f99af32acf283d2	166	Gene3D	G3DSA:3.10.100.10	-	16	165	1.4E-14	T	01-05-2024	IPR016186	C-type lectin-like/link domain superfamily	-	-
01_TRINITY_DN11_c0_g1_i11.p1	f4451aaa6a4432b23f99af32acf283d2	166	ProSiteProfiles	PS50041	C-type lectin domain profile.	43	155	9.0244	T	01-05-2024	IPR001304	C-type lectin-like	-	-
01_TRINITY_DN11_c0_g1_i11.p1	f4451aaa6a4432b23f99af32acf283d2	166	SUPERFAMILY	SSF56436	C-type lectin-like	33	165	6.65E-16	T	01-05-2024	IPR016187	C-type lectin fold	-	-
01_TRINITY_DN11_c0_g1_i11.p1	f4451aaa6a4432b23f99af32acf283d2	166	SMART	SM00034	CLECT_2	32	164	1.9E-4	T	01-05-2024	IPR001304	C-type lectin-like	-	-
12_TRINITY_DN164_c0_g1_i61.p1	2da72ca60a0d7663e89583618fd71b6c	121	SUPERFAMILY	SSF55486	Metalloproteases ("zincins"), catalytic domain	37	111	2.64E-6	T	01-05-2024	-	-	-	-
12_TRINITY_DN164_c0_g1_i61.p1	2da72ca60a0d7663e89583618fd71b6c	121	Pfam	PF01401	Angiotensin-converting enzyme	35	114	7.0E-7	T	01-05-2024	IPR001548	Peptidase M2, peptidyl-dipeptidase A	-	-
01_TRINITY_DN155_c0_g1_i151.p1	3b9b9e01751bd9c09d48df80678b0a4a	291	MobiDBLite	mobidb-lite	consensus disorder prediction	42	59	-	T	01-05-2024	-	-	-	-
01_TRINITY_DN155_c0_g1_i151.p1	3b9b9e01751bd9c09d48df80678b0a4a	291	MobiDBLite	mobidb-lite	consensus disorder prediction	29	59	-	T	01-05-2024	-	-	-	-
06_TRINITY_DN6368_c0_g1_i11.p1	34b3a9f1b508a0d4d7fb0af880290123	356	SUPERFAMILY	SSF50494	Trypsin-like serine proteases	188	327	4.53E-5	T	01-05-2024	IPR009003	Peptidase S1, PA clan	-	-
06_TRINITY_DN6759_c0_g1_i21.p1	f077b35fe24d490c004c2ebe4d4f16d9	223	ProSitePatterns	PS00135	Serine proteases, trypsin family, serine active site.	146	157	-	T	01-05-2024	IPR033116	Serine proteases, trypsin family, serine active site	-	-
06_TRINITY_DN6759_c0_g1_i21.p1	f077b35fe24d490c004c2ebe4d4f16d9	223	SMART	SM00020	trypsin_2	31	194	3.1E-11	T	01-05-2024	IPR001254	Serine proteases, trypsin domain	-	-
06_TRINITY_DN6759_c0_g1_i21.p1	f077b35fe24d490c004c2ebe4d4f16d9	223	Gene3D	G3DSA:2.40.10.10	-	32	65	2.9E-7	T	01-05-2024	IPR043504	Peptidase S1, PA clan, chymotrypsin-like fold	-	-
06_TRINITY_DN6759_c0_g1_i21.p1	f077b35fe24d490c004c2ebe4d4f16d9	223	PANTHER	PTHR24250	CHYMOTRYPSIN-RELATED	73	197	1.6E-29	T	01-05-2024	-	-	-	-
06_TRINITY_DN6759_c0_g1_i21.p1	f077b35fe24d490c004c2ebe4d4f16d9	223	Pfam	PF00089	Trypsin	71	194	1.4E-19	T	01-05-2024	IPR001254	Serine proteases, trypsin domain	-	-
06_TRINITY_DN6759_c0_g1_i21.p1	f077b35fe24d490c004c2ebe4d4f16d9	223	SUPERFAMILY	SSF50494	Trypsin-like serine proteases	30	198	5.08E-35	T	01-05-2024	IPR009003	Peptidase S1, PA clan	-	-
06_TRINITY_DN6759_c0_g1_i21.p1	f077b35fe24d490c004c2ebe4d4f16d9	223	ProSiteProfiles	PS50240	Serine proteases, trypsin domain profile.	64	199	13.689685	T	01-05-2024	IPR001254	Serine proteases, trypsin domain	-	-
06_TRINITY_DN6759_c0_g1_i21.p1	f077b35fe24d490c004c2ebe4d4f16d9	223	FunFam	G3DSA:2.40.10.10:FF:000036	Trypsin beta	60	188	4.3E-22	T	01-05-2024	-	-	-	-
06_TRINITY_DN6759_c0_g1_i21.p1	f077b35fe24d490c004c2ebe4d4f16d9	223	Gene3D	G3DSA:2.40.10.10	-	66	206	3.2E-28	T	01-05-2024	IPR043504	Peptidase S1, PA clan, chymotrypsin-like fold	-	-
01_TRINITY_DN62_c0_g1_i101.p1	f95016ad8f94954ec26605d914aabbbd	147	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	42	54	-	T	01-05-2024	IPR018247	EF-Hand 1, calcium-binding site	-	-
01_TRINITY_DN62_c0_g1_i101.p1	f95016ad8f94954ec26605d914aabbbd	147	SUPERFAMILY	SSF47473	EF-hand	30	136	6.05E-13	T	01-05-2024	IPR011992	EF-hand domain pair	-	-
01_TRINITY_DN62_c0_g1_i101.p1	f95016ad8f94954ec26605d914aabbbd	147	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	29	64	8.432208	T	01-05-2024	IPR002048	EF-hand domain	-	-
01_TRINITY_DN62_c0_g1_i101.p1	f95016ad8f94954ec26605d914aabbbd	147	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	84	119	10.663839	T	01-05-2024	IPR002048	EF-hand domain	-	-
01_TRINITY_DN62_c0_g1_i101.p1	f95016ad8f94954ec26605d914aabbbd	147	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	97	109	-	T	01-05-2024	IPR018247	EF-Hand 1, calcium-binding site	-	-
01_TRINITY_DN62_c0_g1_i101.p1	f95016ad8f94954ec26605d914aabbbd	147	Gene3D	G3DSA:1.10.238.10	-	18	143	9.2E-11	T	01-05-2024	-	-	-	-
